Cust_ID,RM,ACCT_BAL,ACCT_BAL_FY_START
9077,42,3297395,991910
9078,36,1965426,5157385
9079,3,1199029,3230737
9080,12,4164078,2188825
9081,46,1356771,1516722
9082,6,2050051,553459
9083,38,2548590,1325910
9084,13,2109115,2438554
9085,29,1815217,3723542
9086,14,3538079,5070449
9087,23,195925,5205952
9088,32,1588653,4205000
9089,5,3776891,4476367
9090,17,3202471,788289
9091,15,1660707,4391850
9092,45,4342337,4221692
9093,35,2776966,54270
9094,47,485724,3848371
9095,31,3531600,3715266
9096,20,5678,3571312
9097,30,2080968,2562677
9098,16,2874386,5287744
9099,13,1172931,3327438
9100,48,745040,1977262
9101,38,4317486,171717
9102,2,2580231,1107434
9103,35,3497194,1028130
9104,10,1326511,750524
9105,11,683919,1357842
9106,22,2652193,4080084
9107,27,863432,1198958
9108,45,984939,1302341
9109,49,3961082,2370623
9110,31,2912173,3782129
9111,1,1562730,3357633
9112,3,573749,4021441
9113,1,3128875,4781506
9114,1,3084379,435896
9115,9,1377747,690351
9116,50,2754285,371303
9117,21,2144626,3906030
9118,16,3536139,3238404
9119,29,3015243,5062253
9120,35,2362272,878953
9121,2,2873453,5178783
9122,8,2258938,3288001
9123,32,454047,4296428
9124,12,4287625,1910957
9125,27,3585415,3338117
9126,30,447947,3334638
9127,9,502060,4801916
9128,12,1169155,5128027
9129,23,2117762,3699207
9130,10,4200832,2906250
9131,7,3813593,3070788
9132,16,1733913,1545361
9133,49,2510401,5329562
9134,6,2191064,5359960
9135,6,2583124,2486796
9136,40,2348823,3713598
9137,49,1785283,209653
9138,14,1462702,4380749
9139,49,3174824,2501684
9140,44,499838,1757834
9141,13,2358844,806431
9142,48,2793788,657525
9143,16,2002683,514459
9144,40,1811391,1976968
9145,46,3510070,258672
9146,38,3173127,1869647
9147,46,1291643,2584390
9148,17,1897391,4923406
9149,23,2460726,5288336
9150,25,1264611,1154824
9151,19,428999,1298466
9152,26,3013351,39650
9153,30,44242,1492234
9154,49,3608564,1255845
9155,34,2094260,2926299
9156,5,3999344,108002
9157,46,1846352,2846494
9158,12,992863,3159559
9159,13,1409284,142696
9160,26,1781416,1829533
9161,19,2443517,1167255
9162,18,771824,1172030
9163,9,3140710,1175100
9164,40,2463821,2062058
9165,19,1693709,3521191
9166,49,2674838,4914153
9167,25,1070254,2553351
9168,41,479903,981282
9169,11,2528035,1438765
9170,46,1759089,3093271
9171,23,2988275,299798
9172,39,2846818,4202746
9173,43,2631644,1681287
9174,47,1950920,1918402
9175,11,2647346,3809985
9176,1,4241467,5426266
9177,46,3836044,2558301
9178,24,180654,2064993
9179,36,185767,270155
9180,42,395317,878254
9181,12,876628,338266
9182,5,3633778,4590149
9183,7,2178477,3653028
9184,29,2233901,2242932
9185,17,4214615,458566
9186,1,2223037,4620842
9187,31,3850876,5182209
9188,7,3689308,3144073
9189,28,3811738,4368143
9190,16,746139,551016
9191,34,1605941,3412545
9192,6,2153251,510688
9193,9,2156169,873252
9194,32,95188,4032570
9195,43,1600143,856470
9196,13,2013983,2626991
9197,1,2599413,4363269
9198,27,1736145,1149198
9199,50,2534309,2264470
9200,39,2340002,4414242
9201,15,1151775,4152117
9202,15,3973014,24058
9203,43,926144,1353530
9204,10,4027713,4243054
9205,11,3996888,3683559
9206,26,3217379,2470315
9207,14,3982142,2980318
9208,8,466858,4335430
9209,23,2974695,1468004
9210,25,3398557,335430
9211,7,1613059,5216384
9212,32,1657297,5008367
9213,41,3900319,3973828
9214,21,1777343,3552458
9215,17,1405670,4989017
9216,40,834664,1151733
9217,49,3947206,3714512
9218,22,2369382,3243358
9219,49,3354020,597358
9220,1,1010795,1522746
9221,6,3368179,2375770
9222,34,4312381,5180654
9223,48,3584292,5382668
9224,23,4043678,100586
9225,25,168229,566513
9226,27,2587827,4386239
9227,16,1912423,293861
9228,20,1448113,2719915
9229,39,3291851,3488563
9230,46,1895927,5128573
9231,17,1790136,2052225
9232,39,2806962,2663624
9233,45,4282521,2381215
9234,43,1353196,1235786
9235,19,1917498,604808
9236,15,3515977,1067883
9237,10,910357,3954398
9238,16,3310328,3478070
9239,28,3259879,111639
9240,2,3051449,2848785
9241,26,2976314,1645606
9242,4,982397,4664323
9243,11,4344896,2641409
9244,41,1623728,2942920
9245,15,1193125,5238261
9246,10,2824511,3794762
9247,8,2548522,1729866
9248,13,2805811,3049063
9249,22,1567864,3688729
9250,40,444068,646794
9251,16,4290639,166789
9252,38,2612418,3342783
9253,14,438383,5393044
9254,46,3252445,74036
9255,8,1475154,3589134
9256,2,1954934,1822441
9257,13,3384958,4922635
9258,2,1521648,5170834
9259,15,1348886,1287784
9260,21,4205289,231102
9261,32,3588991,2164947
9262,9,1447789,2138439
9263,42,4140596,5070294
9264,14,4310031,1950252
9265,5,4299356,3226762
9266,44,3494617,4836116
9267,30,2629417,883170
9268,39,2732235,3373878
9269,12,3239876,3337591
9270,22,2715411,401068
9271,9,250624,3917443
9272,10,4325960,1074094
9273,44,2493508,3506765
9274,37,2367220,2288198
9275,9,737179,130543
9276,15,4278767,4350300
9277,50,3664745,3604553
9278,20,424610,473657
9279,39,2866730,934254
9280,23,710977,5076612
9281,47,3212144,1992706
9282,46,4120385,1737502
9283,41,4154005,4465003
9284,30,3084503,2487737
9285,7,4112741,2077683
9286,11,2038765,2115136
9287,16,2262630,2938002
9288,42,1264541,2691526
9289,39,3026585,2261787
9290,42,3521158,399120
9291,33,517950,3552948
9292,12,138340,907822
9293,4,433930,2131473
9294,8,303438,1722607
9295,28,3047135,4281143
9296,4,4306956,3430786
9297,45,1497356,3327144
9298,10,2418511,3238310
9299,22,2126984,439702
9300,41,4173165,3773352
9301,11,1515875,3407852
9302,24,133943,4216820
9303,44,1478774,2720235
9304,18,1414192,3302065
9305,7,495157,882841
9306,18,771238,5013179
9307,33,3262881,2092623
9308,2,4044322,3902324
9309,6,1817145,2948559
9310,14,1676582,2697229
9311,20,352654,4213372
9312,5,64537,2061041
9313,7,2246334,1320217
9314,16,21721,2977729
9315,20,1283472,1990301
9316,28,2175410,2286901
9317,11,1355812,4210962
9318,8,3571382,3485811
9319,15,4270041,1184376
9320,3,2273811,461042
9321,32,1299886,768952
9322,38,1495885,2715940
9323,12,3042970,394561
9324,31,2411434,1749751
9325,17,1104393,971996
9326,21,622370,4432886
9327,13,1319596,3540922
9328,27,3335552,3864346
9329,25,391361,949140
9330,27,782006,4691336
9331,42,3143685,3530993
9332,4,856164,506058
9333,15,323129,1266014
9334,38,3755229,5329558
9335,48,1767630,842920
9336,3,202932,1593861
9337,47,3310403,1387419
9338,28,2045144,4034841
9339,10,463659,1056595
9340,37,3367261,1246435
9341,28,431336,3054796
9342,45,1035330,5186271
9343,5,274468,2926502
9344,16,3462286,1877209
9345,46,3778183,4393040
9346,18,2673553,206297
9347,31,655393,3879308
9348,47,710908,3347662
9349,38,1757614,3451150
9350,10,763595,4035951
9351,35,1979443,167331
9352,4,453319,345089
9353,10,686606,2638510
9354,46,1548081,3686173
9355,22,31635,4699811
9356,45,2987998,4921378
9357,41,2623836,4295793
9358,44,3848939,5143208
9359,20,2134474,1263347
9360,15,4049456,1022860
9361,32,1309543,1048195
9362,10,765758,5233784
9363,8,1901785,1644460
9364,4,1572716,4317127
9365,45,1377866,2342882
9366,48,2458003,2248768
9367,50,345242,690571
9368,6,2462123,91996
9369,6,295560,113181
9370,23,4017423,1968027
9371,46,2470081,3045490
9372,18,324999,3295106
9373,44,4327121,2938776
9374,1,369231,4403079
9375,48,3080139,1886475
9376,39,1329424,4477735
9377,27,2371135,2796483
9378,21,3443954,2727727
9379,26,1756829,292616
9380,50,1887339,2454441
9381,36,557790,4907150
9382,44,2514036,1069226
9383,13,3114639,1951629
9384,13,3632607,656181
9385,17,3738304,4822494
9386,21,1166816,5049592
9387,26,3503326,1724658
9388,2,1854808,1097652
9389,30,942014,693901
9390,6,836047,4165195
9391,47,3987566,5172196
9392,34,3631012,2354986
9393,25,1658147,2891018
9394,30,4123049,4413452
9395,45,532704,1618245
9396,40,3624471,4223435
9397,28,2790033,4436121
9398,23,3619545,2702410
9399,1,4146180,4841071
9400,42,2120563,611071
9401,18,1252922,4419557
9402,25,4016766,3578738
9403,20,3988828,3478311
9404,35,2121268,3091621
9405,40,1628254,2102701
9406,32,3751970,3576048
9407,15,430526,3556878
9408,44,3505365,3038379
9409,2,3171811,1023055
9410,32,1858376,5255446
9411,48,3339316,1414131
9412,30,1242060,3222593
9413,35,880806,5293831
9414,26,825106,3507563
9415,31,282269,5176843
9416,22,3198957,3438912
9417,6,4021260,377950
9418,48,20231,2125597
9419,35,1875844,2753777
9420,9,467997,2561659
9421,48,1243812,5236233
9422,44,2530150,1154808
9423,31,2027525,2097047
9424,20,597151,3765989
9425,35,1665568,1608756
9426,20,2814666,2757520
9427,16,3646360,4095757
9428,32,3773963,2493434
9429,11,2183306,1056795
9430,48,111179,3241437
9431,9,2269183,1482569
9432,7,2193671,211369
9433,11,959820,5405434
9434,46,4222018,3505649
9435,49,3443947,2033013
9436,38,3455334,2524103
9437,39,2753363,632945
9438,36,4189456,2500692
9439,44,1077165,2096537
9440,32,3753035,1707676
9441,13,1010864,5174515
9442,26,832155,1371982
9443,39,1443076,5160920
9444,24,3067009,1256393
9445,12,119349,342910
9446,46,4161286,4801609
9447,17,4160916,2410304
9448,21,3533514,3215038
9449,3,2043398,1046394
9450,16,4243300,1307818
9451,33,3017887,2660733
9452,7,4250580,2273385
9453,46,2039281,2889603
9454,45,51581,3135193
9455,18,2230099,4433164
9456,34,2385987,4032080
9457,11,3867688,812699
9458,2,1568844,970996
9459,14,694646,4132877
9460,7,3418843,2040144
9461,38,3316681,814797
9462,18,297228,5031027
9463,41,1032711,452216
9464,2,1820410,4288552
9465,42,547254,2365998
9466,13,1321283,4722669
9467,42,3920801,3477017
9468,9,1252791,1549255
9469,16,974568,759677
9470,30,2731607,2649039
9471,12,480455,2884550
9472,24,1257501,692078
9473,27,2461066,5291655
9474,16,2535417,3648268
9475,22,3304459,4326935
9476,24,1420502,759049
9477,47,2955278,1778357
9478,42,622263,1582628
9479,27,3705635,3244512
9480,23,219264,1824514
9481,34,1103534,2501866
9482,28,3098188,1620895
9483,23,2124872,2947784
9484,45,3969084,4621311
9485,36,311565,3035859
9486,11,2732679,1704396
9487,6,3346055,3274875
9488,33,2052319,24538
9489,42,3124064,1727115
9490,18,1636616,3587953
9491,10,2926283,599827
9492,50,658529,2161944
9493,32,2039076,4576299
9494,25,1562814,637235
9495,5,534874,2559136
9496,16,583327,2506630
9497,37,2837836,5304436
9498,48,2152921,2222064
9499,48,2579022,4783237
9500,38,3041638,1086236
9501,33,2083808,3654277
9502,19,3527501,4993502
9503,46,2445792,4546415
9504,1,1188726,5406015
9505,11,1811508,4689058
9506,45,658492,252327
9507,4,2394275,1046407
9508,17,3377001,1714352
9509,18,1587802,156166
9510,34,3070606,4846711
9511,14,3248477,198822
9512,48,1965539,109835
9513,5,3706280,3679638
9514,25,2430817,2319320
9515,10,2290877,1478184
9516,47,1233135,5077846
9517,14,937131,2505733
9518,27,2520529,4839953
9519,44,260132,3577823
9520,37,1740394,2402817
9521,5,630070,1877808
9522,1,3938917,3490080
9523,29,1357983,2496618
9524,50,2507298,763976
9525,41,2961778,1250007
9526,30,643832,2865060
9527,35,3580811,830109
9528,28,2713977,240955
9529,49,931254,1915861
9530,39,1707522,1195881
9531,6,1923073,4313564
9532,9,3175727,4886107
9533,44,2291293,1599554
9534,10,3514565,2471692
9535,6,1576577,964040
9536,5,2103591,1866706
9537,27,1512827,277468
9538,4,1619390,3621084
9539,29,3233006,4337958
9540,17,3898849,816637
9541,26,2856497,3507527
9542,5,2915884,1761087
9543,27,1799264,4203194
9544,34,3678680,2427566
9545,8,2774615,836564
9546,2,2403922,2306919
9547,12,235346,2805056
9548,3,3790982,3527999
9549,43,3483793,2798589
9550,7,1263639,2102941
9551,2,754183,2504856
9552,34,1696920,1400543
9553,38,2204137,2913100
9554,29,184760,1821043
9555,19,3794028,1974903
9556,12,3113340,2515928
9557,41,1874708,2437213
9558,15,4137644,928838
9559,10,2830417,4054361
9560,47,3526569,5007684
9561,4,3030485,3845882
9562,37,925708,434613
9563,19,2682114,2290422
9564,10,4046476,4470996
9565,22,1332971,647228
9566,27,3537513,1087277
9567,34,1145774,3743815
9568,2,3762778,3484275
9569,16,3595857,2457379
9570,30,764389,3957508
9571,32,4174437,4095955
9572,9,2429527,5102607
9573,24,2595795,2581254
9574,43,3026155,2678512
9575,27,3796857,59538
9576,6,3562198,4276007
9577,34,84056,2323693
9578,10,1428181,1753170
9579,21,2768363,1895289
9580,2,4059546,4452833
9581,26,3056016,3857436
9582,20,1068694,2709361
9583,7,1609579,162822
9584,29,2993175,3511543
9585,25,2269675,1238561
9586,17,2160351,3308829
9587,21,61841,2281227
9588,27,705141,5039577
9589,46,1653026,1190347
9590,8,2973902,4877992
9591,47,3955897,5358697
9592,23,2458914,1889630
9593,10,4120984,2422185
9594,39,3836883,3184373
9595,5,929507,2256292
9596,43,1404897,2887908
9597,39,2855335,2018671
9598,2,1851998,4845622
9599,10,3172905,1382301
9600,8,4313282,3230545
9601,46,1767384,2264928
9602,24,1755445,814906
9603,5,3063455,4054638
9604,44,372946,2124294
9605,32,2975155,3324366
9606,41,3158921,1996734
9607,34,4350332,3185605
9608,33,1838496,177186
9609,17,2059124,3520518
9610,27,2254292,3294419
9611,9,766220,2856754
9612,46,1350918,907312
9613,46,220653,5195531
9614,39,3226838,4164158
9615,49,346371,4719754
9616,35,3466837,4573154
9617,42,81909,3927568
9618,16,1746063,4675418
9619,34,393308,3812244
9620,23,3035022,3945424
9621,16,3371654,5265740
9622,26,2775393,3068128
9623,34,2213365,5088796
9624,6,2728725,3317335
9625,37,1781454,193381
9626,30,110040,3247540
9627,25,3187001,3773538
9628,19,1495798,981806
9629,33,1202008,4122648
9630,25,2909069,408965
9631,28,268755,1594388
9632,45,1814751,3959727
9633,30,608433,2911968
9634,4,1910601,3749401
9635,20,4015615,2165771
9636,35,1375349,2987429
9637,6,1579531,3770695
9638,20,208977,1966606
9639,15,3712087,1735306
9640,30,1436590,1256501
9641,2,2222213,5297625
9642,43,2350969,4411222
9643,3,2179822,3556125
9644,19,3148376,526289
9645,8,114695,1650768
9646,46,1033090,3450936
9647,47,436902,1612116
9648,26,2913913,177133
9649,47,993867,1214648
9650,26,1824121,1997994
9651,28,2674636,2393434
9652,1,3254406,5430458
9653,35,1565955,486683
9654,30,1160246,2342286
9655,17,1332548,2131281
9656,45,1115923,1625008
9657,12,1926203,1400098
9658,39,3213972,2615876
9659,7,39601,3386127
9660,14,3790627,4404779
9661,48,2574497,3414414
9662,23,310887,4080703
9663,5,1891326,2953480
9664,27,1544616,3391015
9665,40,1282879,2696917
9666,37,2928363,4137773
9667,46,612178,4797984
9668,44,2773058,634451
9669,6,770996,4871843
9670,12,1296019,1825506
9671,17,1000913,1472203
9672,42,3632242,548086
9673,8,308236,3893176
9674,28,2421442,1979619
9675,18,2567012,495879
9676,43,2520179,3939239
9677,1,3536072,4154855
9678,28,845739,499560
9679,25,2819894,2782313
9680,19,2303868,1334272
9681,28,4275413,2241382
9682,1,3897861,194064
9683,28,2499168,3870456
9684,13,2652393,143095
9685,10,1900984,474349
9686,11,1927059,3135486
9687,43,454364,602214
9688,12,14440,1250338
9689,49,1160039,1806125
9690,40,211358,3961368
9691,31,1335441,4566844
9692,3,78788,161221
9693,13,1970719,4195664
9694,6,2414733,800671
9695,26,964144,1418991
9696,36,2721858,1953695
9697,2,4261068,2425798
9698,23,2776269,3636325
9699,49,3389356,5113976
9700,13,1825526,3348078
9701,27,3643678,4923727
9702,10,1344110,2258210
9703,49,4199338,4630361
9704,25,1187373,2461304
9705,40,117612,1378451
9706,18,1474165,1883362
9707,4,3319685,2858411
9708,14,2061408,5321724
9709,4,4032425,4792708
9710,19,2458808,4687524
9711,1,430942,1362843
9712,40,2893612,4775209
9713,41,2189196,4647148
9714,20,109971,4833370
9715,6,2763602,2634883
9716,21,3116271,4856611
9717,7,2743902,5391719
9718,9,674778,304486
9719,44,936366,495091
9720,43,1778359,4000945
9721,11,724970,452417
9722,33,2803171,1509113
9723,13,3429316,2749575
9724,3,3067864,1587221
9725,30,1780629,1748381
9726,8,3810777,4618457
9727,41,3423493,2556014
9728,3,1610768,3754470
9729,39,2500631,4595267
9730,23,3847834,48475
9731,14,3406887,1976955
9732,6,1500553,1426198
9733,15,3778042,2664122
9734,28,3360283,3204381
9735,30,3463997,726429
9736,34,3127885,702117
9737,45,267964,1700872
9738,37,847419,3176916
9739,16,3209613,2833902
9740,31,3348845,2582502
9741,26,503134,2268514
9742,17,3378868,4888893
9743,17,2144870,3572275
9744,31,859499,4547466
9745,18,2957496,1294793
9746,27,3082305,3976300
9747,15,398084,4638817
9748,32,711069,2161420
9749,41,3665334,2038393
9750,24,3701780,125055
9751,21,1029009,3351213
9752,25,4260414,2743871
9753,24,3504650,808354
9754,32,3689403,3406622
9755,20,1757748,5345876
9756,2,820029,741526
9757,7,2062086,3813823
9758,47,1158064,3138608
9759,35,3233352,2140338
9760,10,312142,2590784
9761,21,1185099,2089539
9762,11,3800843,637568
9763,41,1524862,2414931
9764,45,4121507,897052
9765,24,1405558,4079479
9766,6,2408890,3630005
9767,26,86745,1133598
9768,4,122546,2446992
9769,15,1137036,523530
9770,29,2570437,4643565
9771,34,3669425,2185985
9772,26,3694093,1669126
9773,23,2550547,5154427
9774,27,1125084,76510
9775,45,1843750,922609
9776,45,2594569,2235990
9777,39,1855826,2486220
9778,2,2268897,812101
9779,43,3190380,337435
9780,14,438022,2133252
9781,7,2171877,617686
9782,3,2308118,4338039
9783,32,3414646,1149998
9784,37,2977468,4030153
9785,15,3262093,265748
9786,31,3748261,4436742
9787,7,2921273,1516406
9788,49,1990305,3237380
9789,26,781843,4335434
9790,14,3081123,1291045
9791,39,3842980,1643537
9792,22,518521,1141619
9793,35,1417990,5418703
9794,5,3477482,161010
9795,16,2677375,68424
9796,3,2618536,5281799
9797,34,447487,501373
9798,40,2222018,2800287
9799,20,1168593,627559
9800,44,3798253,2554909
9801,31,2879378,1358307
9802,8,4176640,4974693
9803,25,2062059,5305026
9804,23,508317,5072985
9805,30,2396413,3853401
9806,11,2304760,3404938
9807,41,2790381,4733594
9808,41,3344678,3199475
9809,32,2846594,2357483
9810,7,2429963,2650588
9811,34,1538675,942834
9812,35,1500984,2370212
9813,2,3998804,3497432
9814,6,3136406,5135255
